"ID","commune_ID","localite","localite_ID","source","ID","commune_ID","localite","localite_ID","source"
"10595","40703","guidan kane","RENACOM_10595","RENACOM","11784","40703","guidan kare","RENALOC_11784","RENALOC"
"10595","40703","guidan kane","RENACOM_10595","RENACOM","11785","40703","guidan kare","RENALOC_11785","RENALOC"
"10595","40703","guidan kane","RENACOM_10595","RENACOM","11786","40703","guidan kasso","RENALOC_11786","RENALOC"
"10595","40703","guidan kane","RENACOM_10595","RENACOM","11787","40703","guidan kori","RENALOC_11787","RENALOC"
"10596","40703","gardawa","RENACOM_10596","RENACOM","11753","40703","gardawa","RENALOC_11753","RENALOC"
"10596","40703","gardawa","RENACOM_10596","RENACOM","11754","40703","gardi","RENALOC_11754","RENALOC"
"10597","40703","dan kalgo","RENACOM_10597","RENACOM","11728","40703","dan kalgo","RENALOC_11728","RENALOC"
"10600","40703","dan farou (h)","RENACOM_10600","RENACOM","11723","40703","dan farou","RENALOC_11723","RENALOC"
"10601","40703","baouchin agar","RENACOM_10601","RENACOM","11707","40703","baochin agar","RENALOC_11707","RENALOC"
"10602","40703","bantacha","RENACOM_10602","RENACOM","11706","40703","bantacha","RENALOC_11706","RENALOC"
"10604","40703","jibi sofoua","RENACOM_10604","RENACOM","11810","40703","jibbi sofoua","RENALOC_11810","RENALOC"
"10605","40703","dangoma (h)","RENACOM_10605","RENACOM","11743","40703","dangoma","RENALOC_11743","RENALOC"
"10606","40703","kochap (h)","RENACOM_10606","RENACOM","11822","40703","kochap","RENALOC_11822","RENALOC"
"10608","40703","guidan soli","RENACOM_10608","RENACOM","11766","40703","guidan assako","RENALOC_11766","RENALOC"
"10608","40703","guidan soli","RENACOM_10608","RENACOM","11796","40703","guidan sale","RENALOC_11796","RENALOC"
"10608","40703","guidan soli","RENACOM_10608","RENACOM","11797","40703","guidan sami","RENALOC_11797","RENALOC"
"10608","40703","guidan soli","RENACOM_10608","RENACOM","11802","40703","guidan zodi","RENALOC_11802","RENALOC"
"10610","40703","guidan saidou goula (saidou goula)","RENACOM_10610","RENACOM","11796","40703","guidan sale","RENALOC_11796","RENALOC"
"10610","40703","guidan saidou goula (saidou goula)","RENACOM_10610","RENACOM","11797","40703","guidan sami","RENALOC_11797","RENALOC"
"10610","40703","guidan saidou goula (saidou goula)","RENACOM_10610","RENACOM","11803","40703","guidan zougaou","RENALOC_11803","RENALOC"
"10611","40703","guidan kare","RENACOM_10611","RENACOM","11780","40703","guidan gaya","RENALOC_11780","RENALOC"
"10611","40703","guidan kare","RENACOM_10611","RENACOM","11782","40703","guidan kwari","RENALOC_11782","RENALOC"
"10611","40703","guidan kare","RENACOM_10611","RENACOM","11783","40703","guidan kane mai kafi","RENALOC_11783","RENALOC"
"10611","40703","guidan kare","RENACOM_10611","RENACOM","11784","40703","guidan kare","RENALOC_11784","RENALOC"
"10611","40703","guidan kare","RENACOM_10611","RENACOM","11785","40703","guidan kare","RENALOC_11785","RENALOC"
"10611","40703","guidan kare","RENACOM_10611","RENACOM","11786","40703","guidan kasso","RENALOC_11786","RENALOC"
"10611","40703","guidan kare","RENACOM_10611","RENACOM","11787","40703","guidan kori","RENALOC_11787","RENALOC"
"10612","40703","guidan bido","RENACOM_10612","RENACOM","11768","40703","guidan bakoye","RENALOC_11768","RENALOC"
"10612","40703","guidan bido","RENACOM_10612","RENACOM","11769","40703","guidan bakoye idi","RENALOC_11769","RENALOC"
"10612","40703","guidan bido","RENACOM_10612","RENACOM","11770","40703","guidan barmou","RENALOC_11770","RENALOC"
"10612","40703","guidan bido","RENACOM_10612","RENACOM","11771","40703","guidan bido","RENALOC_11771","RENALOC"
"10612","40703","guidan bido","RENACOM_10612","RENACOM","11772","40703","guidan boube","RENALOC_11772","RENALOC"
"10612","40703","guidan bido","RENACOM_10612","RENACOM","11773","40703","guidan bouja","RENALOC_11773","RENALOC"
"10612","40703","guidan bido","RENACOM_10612","RENACOM","11774","40703","guidan bouta","RENALOC_11774","RENALOC"
"10614","40703","waware","RENACOM_10614","RENACOM","11872","40703","waware","RENALOC_11872","RENALOC"
"10615","40703","fassouwa","RENACOM_10615","RENACOM","11749","40703","fassoua","RENALOC_11749","RENALOC"
"10616","40703","dalangache (h)","RENACOM_10616","RENACOM","11720","40703","dalan gache","RENALOC_11720","RENALOC"
"10617","40703","koude baraou","RENACOM_10617","RENACOM","11826","40703","koudoubaraou","RENALOC_11826","RENALOC"
"10618","40703","dan dao","RENACOM_10618","RENACOM","11722","40703","dan dawo","RENALOC_11722","RENALOC"
"10618","40703","dan dao","RENACOM_10618","RENACOM","11739","40703","dan yada","RENALOC_11739","RENALOC"
"10619","40703","adenkia","RENACOM_10619","RENACOM","11686","40703","adankia","RENALOC_11686","RENALOC"
"10620","40703","guidan djigo","RENACOM_10620","RENACOM","11762","40703","guidan ado","RENALOC_11762","RENALOC"
"10620","40703","guidan djigo","RENACOM_10620","RENACOM","11798","40703","guidan tinao","RENALOC_11798","RENALOC"
"10621","40703","dan madougou","RENACOM_10621","RENACOM","11733","40703","dan madougou","RENALOC_11733","RENALOC"
"10622","40703","guidan bakoye","RENACOM_10622","RENACOM","11768","40703","guidan bakoye","RENALOC_11768","RENALOC"
"10622","40703","guidan bakoye","RENACOM_10622","RENACOM","11769","40703","guidan bakoye idi","RENALOC_11769","RENALOC"
"10622","40703","guidan bakoye","RENACOM_10622","RENACOM","11770","40703","guidan barmou","RENALOC_11770","RENALOC"
"10622","40703","guidan bakoye","RENACOM_10622","RENACOM","11771","40703","guidan bido","RENALOC_11771","RENALOC"
"10622","40703","guidan bakoye","RENACOM_10622","RENACOM","11772","40703","guidan boube","RENALOC_11772","RENALOC"
"10622","40703","guidan bakoye","RENACOM_10622","RENACOM","11773","40703","guidan bouja","RENALOC_11773","RENALOC"
"10622","40703","guidan bakoye","RENACOM_10622","RENACOM","11774","40703","guidan bouta","RENALOC_11774","RENALOC"
"10623","40703","guidan wada (h)","RENACOM_10623","RENACOM","11762","40703","guidan ado","RENALOC_11762","RENALOC"
"10623","40703","guidan wada (h)","RENACOM_10623","RENACOM","11767","40703","guidan attao","RENALOC_11767","RENALOC"
"10623","40703","guidan wada (h)","RENACOM_10623","RENACOM","11775","40703","guidan dan wage","RENALOC_11775","RENALOC"
"10623","40703","guidan wada (h)","RENACOM_10623","RENACOM","11776","40703","guidan dan gwari","RENALOC_11776","RENALOC"
"10624","40703","guadirgue","RENACOM_10624","RENACOM","11750","40703","gadirgue","RENALOC_11750","RENALOC"
"10626","40703","guidan bakoye","RENACOM_10626","RENACOM","11768","40703","guidan bakoye","RENALOC_11768","RENALOC"
"10626","40703","guidan bakoye","RENACOM_10626","RENACOM","11769","40703","guidan bakoye idi","RENALOC_11769","RENALOC"
"10626","40703","guidan bakoye","RENACOM_10626","RENACOM","11770","40703","guidan barmou","RENALOC_11770","RENALOC"
"10626","40703","guidan bakoye","RENACOM_10626","RENACOM","11771","40703","guidan bido","RENALOC_11771","RENALOC"
"10626","40703","guidan bakoye","RENACOM_10626","RENACOM","11772","40703","guidan boube","RENALOC_11772","RENALOC"
"10626","40703","guidan bakoye","RENACOM_10626","RENACOM","11773","40703","guidan bouja","RENALOC_11773","RENALOC"
"10626","40703","guidan bakoye","RENACOM_10626","RENACOM","11774","40703","guidan bouta","RENALOC_11774","RENALOC"
"10627","40703","guidan amadou","RENACOM_10627","RENACOM","11764","40703","guidan amadou","RENALOC_11764","RENALOC"
"10627","40703","guidan amadou","RENACOM_10627","RENACOM","11765","40703","guidan amoumoune","RENALOC_11765","RENALOC"
"10627","40703","guidan amadou","RENACOM_10627","RENACOM","11791","40703","guidan magagi","RENALOC_11791","RENALOC"
"10627","40703","guidan amadou","RENACOM_10627","RENACOM","11792","40703","guidan mato","RENALOC_11792","RENALOC"
"10627","40703","guidan amadou","RENACOM_10627","RENACOM","11793","40703","guidan moussa a","RENALOC_11793","RENALOC"
"10629","40703","katare fada (h)","RENACOM_10629","RENACOM","11816","40703","katare fada","RENALOC_11816","RENALOC"
"10630","40703","katare (va)","RENACOM_10630","RENACOM","11816","40703","katare fada","RENALOC_11816","RENALOC"
"10630","40703","katare (va)","RENACOM_10630","RENACOM","11818","40703","katari","RENALOC_11818","RENALOC"
"10631","40703","dakie douka","RENACOM_10631","RENACOM","11719","40703","dake douka","RENALOC_11719","RENALOC"
"10633","40703","guidan zigaou","RENACOM_10633","RENACOM","11802","40703","guidan zodi","RENALOC_11802","RENALOC"
"10633","40703","guidan zigaou","RENACOM_10633","RENACOM","11803","40703","guidan zougaou","RENALOC_11803","RENALOC"
"10634","40703","guidan kasso","RENACOM_10634","RENACOM","11778","40703","guidan gabas","RENALOC_11778","RENALOC"
"10634","40703","guidan kasso","RENACOM_10634","RENACOM","11782","40703","guidan kwari","RENALOC_11782","RENALOC"
"10634","40703","guidan kasso","RENACOM_10634","RENACOM","11784","40703","guidan kare","RENALOC_11784","RENALOC"
"10634","40703","guidan kasso","RENACOM_10634","RENACOM","11785","40703","guidan kare","RENALOC_11785","RENALOC"
"10634","40703","guidan kasso","RENACOM_10634","RENACOM","11786","40703","guidan kasso","RENALOC_11786","RENALOC"
"10634","40703","guidan kasso","RENACOM_10634","RENACOM","11787","40703","guidan kori","RENALOC_11787","RENALOC"
"10635","40703","zongon mahaman","RENACOM_10635","RENACOM","11881","40703","zongon ajikara","RENALOC_11881","RENALOC"
"10635","40703","zongon mahaman","RENACOM_10635","RENACOM","11883","40703","zongon mahaman","RENALOC_11883","RENALOC"
"10636","40703","bougoun gaba","RENACOM_10636","RENACOM","11711","40703","bougoun gaba","RENALOC_11711","RENALOC"
"10637","40703","maikele fa","RENACOM_10637","RENACOM","11836","40703","mai kelefa","RENALOC_11836","RENALOC"
"10638","40703","kouiya","RENACOM_10638","RENACOM","11828","40703","kouiya","RENALOC_11828","RENALOC"
"10639","40703","guidan ango","RENACOM_10639","RENACOM","11800","40703","guidan wane","RENALOC_11800","RENALOC"
"10640","40703","zongon jikarma","RENACOM_10640","RENACOM","11880","40703","zongon abarchi","RENALOC_11880","RENALOC"
"10640","40703","zongon jikarma","RENACOM_10640","RENACOM","11881","40703","zongon ajikara","RENALOC_11881","RENALOC"
"10641","40703","kalgon gaya","RENACOM_10641","RENACOM","11813","40703","kalgon gaya","RENALOC_11813","RENALOC"
"10643","40703","guidan koussou","RENACOM_10643","RENACOM","11786","40703","guidan kasso","RENALOC_11786","RENALOC"
"10643","40703","guidan koussou","RENACOM_10643","RENACOM","11787","40703","guidan kori","RENALOC_11787","RENALOC"
"10644","40703","dan barno","RENACOM_10644","RENACOM","11721","40703","dan barno","RENALOC_11721","RENALOC"
"10645","40703","tawourin isaki","RENACOM_10645","RENACOM","11866","40703","tawourin issaki","RENALOC_11866","RENALOC"
"10647","40703","garin ali","RENACOM_10647","RENACOM","11755","40703","garin ali","RENALOC_11755","RENALOC"
"10648","40703","guidan boube","RENACOM_10648","RENACOM","11768","40703","guidan bakoye","RENALOC_11768","RENALOC"
"10648","40703","guidan boube","RENACOM_10648","RENACOM","11769","40703","guidan bakoye idi","RENALOC_11769","RENALOC"
"10648","40703","guidan boube","RENACOM_10648","RENACOM","11770","40703","guidan barmou","RENALOC_11770","RENALOC"
"10648","40703","guidan boube","RENACOM_10648","RENACOM","11771","40703","guidan bido","RENALOC_11771","RENALOC"
"10648","40703","guidan boube","RENACOM_10648","RENACOM","11772","40703","guidan boube","RENALOC_11772","RENALOC"
"10648","40703","guidan boube","RENACOM_10648","RENACOM","11773","40703","guidan bouja","RENALOC_11773","RENALOC"
"10648","40703","guidan boube","RENACOM_10648","RENACOM","11774","40703","guidan bouta","RENALOC_11774","RENALOC"
"10650","40703","dan joumma","RENACOM_10650","RENACOM","11727","40703","dan jima","RENALOC_11727","RENALOC"
"10651","40703","arhakey","RENACOM_10651","RENACOM","11699","40703","arhakey (dan madougou)","RENALOC_11699","RENALOC"
"10652","40703","chakafada","RENACOM_10652","RENACOM","11713","40703","chakafada","RENALOC_11713","RENALOC"
"10653","40703","garin chipkaou","RENACOM_10653","RENACOM","11756","40703","garin chipkaou","RENALOC_11756","RENALOC"
"10654","40703","zongon hassane (h)","RENACOM_10654","RENACOM","11883","40703","zongon mahaman","RENALOC_11883","RENALOC"
"10655","40703","na ayya","RENACOM_10655","RENACOM","11841","40703","na ayya","RENALOC_11841","RENALOC"
"10657","40703","guilmago","RENACOM_10657","RENACOM","11804","40703","guilmago","RENALOC_11804","RENALOC"
"10659","40703","guidan balla (h)","RENACOM_10659","RENACOM","11773","40703","guidan bouja","RENALOC_11773","RENALOC"
"10659","40703","guidan balla (h)","RENACOM_10659","RENACOM","11774","40703","guidan bouta","RENALOC_11774","RENALOC"
"10660","40703","guidan bakoye (h)","RENACOM_10660","RENACOM","11768","40703","guidan bakoye","RENALOC_11768","RENALOC"
"10660","40703","guidan bakoye (h)","RENACOM_10660","RENACOM","11769","40703","guidan bakoye idi","RENALOC_11769","RENALOC"
"10660","40703","guidan bakoye (h)","RENACOM_10660","RENACOM","11770","40703","guidan barmou","RENALOC_11770","RENALOC"
"10660","40703","guidan bakoye (h)","RENACOM_10660","RENACOM","11771","40703","guidan bido","RENALOC_11771","RENALOC"
"10660","40703","guidan bakoye (h)","RENACOM_10660","RENACOM","11772","40703","guidan boube","RENALOC_11772","RENALOC"
"10660","40703","guidan bakoye (h)","RENACOM_10660","RENACOM","11773","40703","guidan bouja","RENALOC_11773","RENALOC"
"10660","40703","guidan bakoye (h)","RENACOM_10660","RENACOM","11774","40703","guidan bouta","RENALOC_11774","RENALOC"
"10662","40703","guidan lasseiny","RENACOM_10662","RENACOM","11788","40703","guidan labo","RENALOC_11788","RENALOC"
"10662","40703","guidan lasseiny","RENACOM_10662","RENACOM","11789","40703","guidan lasseiny","RENALOC_11789","RENALOC"
"10662","40703","guidan lasseiny","RENACOM_10662","RENACOM","11790","40703","guidan lasso (lasso)","RENALOC_11790","RENALOC"
"10663","40703","guidan bahago","RENACOM_10663","RENACOM","11768","40703","guidan bakoye","RENALOC_11768","RENALOC"
"10663","40703","guidan bahago","RENACOM_10663","RENACOM","11770","40703","guidan barmou","RENALOC_11770","RENALOC"
"10663","40703","guidan bahago","RENACOM_10663","RENACOM","11771","40703","guidan bido","RENALOC_11771","RENALOC"
"10663","40703","guidan bahago","RENACOM_10663","RENACOM","11772","40703","guidan boube","RENALOC_11772","RENALOC"
"10663","40703","guidan bahago","RENACOM_10663","RENACOM","11773","40703","guidan bouja","RENALOC_11773","RENALOC"
"10663","40703","guidan bahago","RENACOM_10663","RENACOM","11774","40703","guidan bouta","RENALOC_11774","RENALOC"
"10665","40703","guidan mato","RENACOM_10665","RENACOM","11764","40703","guidan amadou","RENALOC_11764","RENALOC"
"10665","40703","guidan mato","RENACOM_10665","RENACOM","11765","40703","guidan amoumoune","RENALOC_11765","RENALOC"
"10665","40703","guidan mato","RENACOM_10665","RENACOM","11791","40703","guidan magagi","RENALOC_11791","RENALOC"
"10665","40703","guidan mato","RENACOM_10665","RENACOM","11792","40703","guidan mato","RENALOC_11792","RENALOC"
"10665","40703","guidan mato","RENACOM_10665","RENACOM","11793","40703","guidan moussa a","RENALOC_11793","RENALOC"
"10665","40703","guidan mato","RENACOM_10665","RENACOM","11794","40703","guidan moussa b","RENALOC_11794","RENALOC"
"10666","40703","yarda","RENACOM_10666","RENACOM","11873","40703","yarda","RENALOC_11873","RENALOC"
"10668","40703","guidan amoumoune","RENACOM_10668","RENACOM","11764","40703","guidan amadou","RENALOC_11764","RENALOC"
"10668","40703","guidan amoumoune","RENACOM_10668","RENACOM","11765","40703","guidan amoumoune","RENALOC_11765","RENALOC"
"10668","40703","guidan amoumoune","RENACOM_10668","RENACOM","11792","40703","guidan mato","RENALOC_11792","RENALOC"
"10670","40703","diguilou","RENACOM_10670","RENACOM","11744","40703","diguilo","RENALOC_11744","RENALOC"
"10672","40703","ikon allah","RENACOM_10672","RENACOM","11807","40703","ikon allah","RENALOC_11807","RENALOC"
"10675","40703","guidan lasso","RENACOM_10675","RENACOM","11697","40703","guidan almou sossay","RENALOC_11697","RENALOC"
"10675","40703","guidan lasso","RENACOM_10675","RENACOM","11777","40703","guidan elh labo","RENALOC_11777","RENALOC"
"10675","40703","guidan lasso","RENACOM_10675","RENACOM","11788","40703","guidan labo","RENALOC_11788","RENALOC"
"10675","40703","guidan lasso","RENACOM_10675","RENACOM","11789","40703","guidan lasseiny","RENALOC_11789","RENALOC"
"10675","40703","guidan lasso","RENACOM_10675","RENACOM","11790","40703","guidan lasso (lasso)","RENALOC_11790","RENALOC"
"10676","40703","guidan galadima","RENACOM_10676","RENACOM","11778","40703","guidan gabas","RENALOC_11778","RENALOC"
"10676","40703","guidan galadima","RENACOM_10676","RENACOM","11779","40703","guidan galadima","RENALOC_11779","RENALOC"
"10676","40703","guidan galadima","RENACOM_10676","RENACOM","11780","40703","guidan gaya","RENALOC_11780","RENALOC"
"10676","40703","guidan galadima","RENACOM_10676","RENACOM","11781","40703","guidan guilmago","RENALOC_11781","RENALOC"
"10677","40703","touma da gatari","RENACOM_10677","RENACOM","11869","40703","touma da gatari","RENALOC_11869","RENALOC"
"10680","40703","guidan barmou","RENACOM_10680","RENACOM","11768","40703","guidan bakoye","RENALOC_11768","RENALOC"
"10680","40703","guidan barmou","RENACOM_10680","RENACOM","11770","40703","guidan barmou","RENALOC_11770","RENALOC"
"10680","40703","guidan barmou","RENACOM_10680","RENACOM","11771","40703","guidan bido","RENALOC_11771","RENALOC"
"10680","40703","guidan barmou","RENACOM_10680","RENACOM","11772","40703","guidan boube","RENALOC_11772","RENALOC"
"10680","40703","guidan barmou","RENACOM_10680","RENACOM","11773","40703","guidan bouja","RENALOC_11773","RENALOC"
"10680","40703","guidan barmou","RENACOM_10680","RENACOM","11774","40703","guidan bouta","RENALOC_11774","RENALOC"
"10681","40703","guidan arzika","RENACOM_10681","RENACOM","11801","40703","guidan wari","RENALOC_11801","RENALOC"
"10682","40703","algoum","RENACOM_10682","RENACOM","11691","40703","algoum","RENALOC_11691","RENALOC"
"10683","40703","dogon hano","RENACOM_10683","RENACOM","11745","40703","dogon hano","RENALOC_11745","RENALOC"
"10686","40703","alley bako","RENACOM_10686","RENACOM","11693","40703","allai bako","RENALOC_11693","RENALOC"
"10688","40703","guidan almou sossey (almou sossey)","RENACOM_10688","RENACOM","11697","40703","guidan almou sossay","RENALOC_11697","RENALOC"
"10688","40703","guidan almou sossey (almou sossey)","RENACOM_10688","RENACOM","11789","40703","guidan lasseiny","RENALOC_11789","RENALOC"
"10688","40703","guidan almou sossey (almou sossey)","RENACOM_10688","RENACOM","11790","40703","guidan lasso (lasso)","RENALOC_11790","RENALOC"
"10689","40703","guidan waje","RENACOM_10689","RENACOM","11763","40703","guidan agi (agi)","RENALOC_11763","RENALOC"
"10690","40703","kolfa (h)","RENACOM_10690","RENACOM","11824","40703","kolfa","RENALOC_11824","RENALOC"
"10691","40703","dajin madougou","RENACOM_10691","RENACOM","11718","40703","dajin madougou","RENALOC_11718","RENALOC"
"10692","40703","sankarneye (h)","RENACOM_10692","RENACOM","11858","40703","san karnay","RENALOC_11858","RENALOC"
"10693","40703","guidan allou","RENACOM_10693","RENACOM","11697","40703","guidan almou sossay","RENALOC_11697","RENALOC"
"10693","40703","guidan allou","RENACOM_10693","RENACOM","11777","40703","guidan elh labo","RENALOC_11777","RENALOC"
"10693","40703","guidan allou","RENACOM_10693","RENACOM","11788","40703","guidan labo","RENALOC_11788","RENALOC"
"10693","40703","guidan allou","RENACOM_10693","RENACOM","11790","40703","guidan lasso (lasso)","RENALOC_11790","RENALOC"
"10698","40703","dan malam (h)","RENACOM_10698","RENACOM","11734","40703","dan malam mai rakouma","RENALOC_11734","RENALOC"
"10698","40703","dan malam (h)","RENACOM_10698","RENACOM","11735","40703","dan malan","RENALOC_11735","RENALOC"
"10698","40703","dan malam (h)","RENACOM_10698","RENACOM","11736","40703","dan mallam gatari","RENALOC_11736","RENALOC"
"10699","40703","zakoukala (h)","RENACOM_10699","RENACOM","11875","40703","zakou kala","RENALOC_11875","RENALOC"
"10700","40703","mourna tsountsou (h)","RENACOM_10700","RENACOM","11840","40703","mourna tsoutsou","RENALOC_11840","RENALOC"
"10701","40703","maski","RENACOM_10701","RENACOM","11838","40703","maski","RENALOC_11838","RENALOC"
"10702","40703","dan malam gatari","RENACOM_10702","RENACOM","11734","40703","dan malam mai rakouma","RENALOC_11734","RENALOC"
"10702","40703","dan malam gatari","RENACOM_10702","RENACOM","11736","40703","dan mallam gatari","RENALOC_11736","RENALOC"
"10703","40703","bangalaou","RENACOM_10703","RENACOM","11705","40703","bangalaou","RENALOC_11705","RENALOC"
"10704","40703","wangalam","RENACOM_10704","RENACOM","11871","40703","wangalam","RENALOC_11871","RENALOC"
"10705","40703","koukadan bako","RENACOM_10705","RENACOM","11829","40703","kouka dan bako","RENALOC_11829","RENALOC"
"10706","40703","kafin aska","RENACOM_10706","RENACOM","11819","40703","kayfin aska","RENALOC_11819","RENALOC"
"10707","40703","banachipti","RENACOM_10707","RENACOM","11704","40703","bana chipchi","RENALOC_11704","RENALOC"
"10708","40703","dan iya","RENACOM_10708","RENACOM","11726","40703","dan iya","RENALOC_11726","RENALOC"
"10710","40703","kanfa tawa","RENACOM_10710","RENACOM","11814","40703","kanfatawa","RENALOC_11814","RENALOC"
"10711","40703","tokala","RENACOM_10711","RENACOM","11868","40703","tokala","RENALOC_11868","RENALOC"
"10714","40703","kitamao","RENACOM_10714","RENACOM","11821","40703","kitamaou","RENALOC_11821","RENALOC"
"10715","40703","ba koigui","RENACOM_10715","RENACOM","11703","40703","ba koigui","RENALOC_11703","RENALOC"
"10716","40703","helio","RENACOM_10716","RENACOM","11806","40703","hilio","RENALOC_11806","RENALOC"
"10718","40703","soke soke sofoua","RENACOM_10718","RENACOM","11859","40703","soke soke saboua","RENALOC_11859","RENALOC"
"10718","40703","soke soke sofoua","RENACOM_10718","RENACOM","11860","40703","sokesoke tsofoua","RENALOC_11860","RENALOC"
"10719","40703","agangaro","RENACOM_10719","RENACOM","11688","40703","agangaro","RENALOC_11688","RENALOC"
"10720","40703","akache","RENACOM_10720","RENACOM","11690","40703","akache","RENALOC_11690","RENALOC"
"10721","40703","zongon bachir","RENACOM_10721","RENACOM","11880","40703","zongon abarchi","RENALOC_11880","RENALOC"
"10721","40703","zongon bachir","RENACOM_10721","RENACOM","11881","40703","zongon ajikara","RENALOC_11881","RENALOC"
"10724","40703","guidan dan lady bakane","RENACOM_10724","RENACOM","11775","40703","guidan dan wage","RENALOC_11775","RENALOC"
"10727","40703","kochin foura","RENACOM_10727","RENACOM","11823","40703","kochin foura","RENALOC_11823","RENALOC"
"10728","40703","guidan labo","RENACOM_10728","RENACOM","11777","40703","guidan elh labo","RENALOC_11777","RENALOC"
"10728","40703","guidan labo","RENACOM_10728","RENACOM","11788","40703","guidan labo","RENALOC_11788","RENALOC"
"10728","40703","guidan labo","RENACOM_10728","RENACOM","11789","40703","guidan lasseiny","RENALOC_11789","RENALOC"
"10728","40703","guidan labo","RENACOM_10728","RENACOM","11790","40703","guidan lasso (lasso)","RENALOC_11790","RENALOC"
"10729","40703","guidan moussa (va)","RENACOM_10729","RENACOM","11764","40703","guidan amadou","RENALOC_11764","RENALOC"
"10729","40703","guidan moussa (va)","RENACOM_10729","RENACOM","11792","40703","guidan mato","RENALOC_11792","RENALOC"
"10729","40703","guidan moussa (va)","RENACOM_10729","RENACOM","11793","40703","guidan moussa a","RENALOC_11793","RENALOC"
"10729","40703","guidan moussa (va)","RENACOM_10729","RENACOM","11794","40703","guidan moussa b","RENALOC_11794","RENALOC"
"10730","40703","dan zambadi","RENACOM_10730","RENACOM","11742","40703","dan zambadi","RENALOC_11742","RENALOC"
"10732","40703","dan-sarko","RENACOM_10732","RENACOM","11737","40703","dan sarko (kidin kwai)","RENALOC_11737","RENALOC"
"10733","40703","gourgoumi (h)","RENACOM_10733","RENACOM","11759","40703","gourgoumi","RENALOC_11759","RENALOC"
"10734","40703","kowa bouta (h)","RENACOM_10734","RENACOM","11831","40703","kowa bouta","RENALOC_11831","RENALOC"
"10735","40703","dan malam mairakouma (va)","RENACOM_10735","RENACOM","11734","40703","dan malam mai rakouma","RENALOC_11734","RENALOC"
"10735","40703","dan malam mairakouma (va)","RENACOM_10735","RENACOM","11736","40703","dan mallam gatari","RENALOC_11736","RENALOC"
"10736","40703","guidan attaou","RENACOM_10736","RENACOM","11700","40703","guidan attanyo","RENALOC_11700","RENALOC"
"10736","40703","guidan attaou","RENACOM_10736","RENACOM","11762","40703","guidan ado","RENALOC_11762","RENALOC"
"10736","40703","guidan attaou","RENACOM_10736","RENACOM","11767","40703","guidan attao","RENALOC_11767","RENALOC"
"10736","40703","guidan attaou","RENACOM_10736","RENACOM","11798","40703","guidan tinao","RENALOC_11798","RENALOC"
"10736","40703","guidan attaou","RENACOM_10736","RENACOM","11799","40703","guidan toumboula","RENALOC_11799","RENALOC"
"10737","40703","mai daragua","RENACOM_10737","RENACOM","11835","40703","maidaraga","RENALOC_11835","RENALOC"
"10738","40703","bidawa (h)","RENACOM_10738","RENACOM","11709","40703","bidawa","RENALOC_11709","RENALOC"
"10738","40703","bidawa (h)","RENACOM_10738","RENACOM","11710","40703","bidawa","RENALOC_11710","RENALOC"
"10739","40703","soke soke saboua","RENACOM_10739","RENACOM","11859","40703","soke soke saboua","RENALOC_11859","RENALOC"
"10740","40703","guidan roro (h)","RENACOM_10740","RENACOM","11795","40703","guidan roro","RENALOC_11795","RENALOC"
"10742","40703","dan koullou","RENACOM_10742","RENACOM","11730","40703","dan koullou","RENALOC_11730","RENALOC"
"10744","40703","guidan elh. labo (h)","RENACOM_10744","RENACOM","11777","40703","guidan elh labo","RENALOC_11777","RENALOC"
"10744","40703","guidan elh. labo (h)","RENACOM_10744","RENACOM","11788","40703","guidan labo","RENALOC_11788","RENALOC"
"10744","40703","guidan elh. labo (h)","RENACOM_10744","RENACOM","11790","40703","guidan lasso (lasso)","RENALOC_11790","RENALOC"
"10745","40703","guidan magagi","RENACOM_10745","RENACOM","11764","40703","guidan amadou","RENALOC_11764","RENALOC"
"10745","40703","guidan magagi","RENACOM_10745","RENACOM","11791","40703","guidan magagi","RENALOC_11791","RENALOC"
"10745","40703","guidan magagi","RENACOM_10745","RENACOM","11792","40703","guidan mato","RENALOC_11792","RENALOC"
"10745","40703","guidan magagi","RENACOM_10745","RENACOM","11793","40703","guidan moussa a","RENALOC_11793","RENALOC"
"10747","40703","rikiskama (va)","RENACOM_10747","RENACOM","11848","40703","rikiskama","RENALOC_11848","RENALOC"
"10748","40703","guidan kane maikahi","RENACOM_10748","RENACOM","11783","40703","guidan kane mai kafi","RENALOC_11783","RENALOC"
"10748","40703","guidan kane maikahi","RENACOM_10748","RENACOM","11784","40703","guidan kare","RENALOC_11784","RENALOC"
"10748","40703","guidan kane maikahi","RENACOM_10748","RENACOM","11785","40703","guidan kare","RENALOC_11785","RENALOC"
"10750","40703","guidan assako (dalbou)","RENACOM_10750","RENACOM","11766","40703","guidan assako","RENALOC_11766","RENALOC"
"10751","40703","danguagere","RENACOM_10751","RENACOM","11724","40703","dan gagere","RENALOC_11724","RENALOC"
"10757","40703","guidan bakoye maikassoua","RENACOM_10757","RENACOM","11768","40703","guidan bakoye","RENALOC_11768","RENALOC"
"10757","40703","guidan bakoye maikassoua","RENACOM_10757","RENACOM","11769","40703","guidan bakoye idi","RENALOC_11769","RENALOC"
"10758","40703","zangon gridan","RENACOM_10758","RENACOM","11878","40703","zangon gridan","RENALOC_11878","RENALOC"
"10759","40703","dan zabo","RENACOM_10759","RENACOM","11741","40703","dan zabo","RENALOC_11741","RENALOC"
